Tag(M3),Date,Time,Plot_No,Rec_No,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux_V,PAR,Tsoil,Tair,Msoil
Zero
Zero
Zero
Start
M5,13/07/22,07:34:02,     1,  1447,   477,  988.5, 329, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -1,     1, 0.0000, 0.0000
M5,13/07/22,07:34:03,     1,  1448,   477,  988.5, 329, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -2,     2, 0.0000, 0.0000
M5,13/07/22,07:34:04,     1,  1449,   476,  988.5, 328, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -3,     3, 0.0000, 0.0000
M5,13/07/22,07:34:05,     1,  1450,   475,  988.5, 328, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -3,     4, 0.0000, 0.0000
M5,13/07/22,07:34:06,     1,  1451,   475,  988.5, 329, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -4,     5, 0.0000, 0.0000
M5,13/07/22,07:34:07,     1,  1452,   474,  988.5, 330, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -4,     6, 0.0000, 0.0000
M5,13/07/22,07:34:08,     1,  1453,   474,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -4,     7, 0.0000, 0.0000
M5,13/07/22,07:34:09,     1,  1454,   474,  988.5, 328, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -4,     8, 0.0000, 0.0000
M5,13/07/22,07:34:10,     1,  1455,   474,  988.5, 329, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.1, 20,    -4,     9, 0.0000, 0.0000
M5,13/07/22,07:34:11,     1,  1456,   474,  988.5, 329, 0.0, 0.0,20.2,  0, 0.0000,     0,18.0,17.6, 9.1, 25,    -4,    10, 0.0000, 0.0000
M5,13/07/22,07:34:12,     1,  1457,   475,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.1, 25,    -4,    11, 0.0000, 0.0000
M5,13/07/22,07:34:13,     1,  1458,   475,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.5, 25,    -3,    12, 0.0000, 0.0000
M5,13/07/22,07:34:14,     1,  1459,   475,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.5, 25,    -3,    13, 0.5035, 0.7017
M5,13/07/22,07:34:15,     1,  1460,   476,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.5, 25,    -3,    14, 0.4273, 0.7204
M5,13/07/22,07:34:16,     1,  1461,   476,  988.5, 329, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.5, 25,    -3,    15, 0.3781, 0.6694
M5,13/07/22,07:34:17,     1,  1462,   476,  988.5, 329, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 9.5, 25,    -2,    16, 0.3702, 0.5518
M5,13/07/22,07:34:18,     1,  1463,   477,  988.5, 329, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.6, 8.8, 25,    -2,    17, 0.3947, 0.4149
M5,13/07/22,07:34:19,     1,  1464,   477,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.7, 8.8, 25,    -2,    18, 0.4120, 0.3616
M5,13/07/22,07:34:20,     1,  1465,   477,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.7, 8.8, 25,    -1,    19, 0.4231, 0.3485
M5,13/07/22,07:34:21,     1,  1466,   477,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.7, 8.8, 25,    -1,    20, 0.4198, 0.3812
M5,13/07/22,07:34:22,     1,  1467,   478,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.7, 8.8, 25,    -1,    21, 0.4103, 0.4204
M5,13/07/22,07:34:23,     1,  1468,   478,  988.5, 328, 0.0, 0.0,20.1,  0, 0.0000,     0,18.0,17.7, 9.3, 25,    -1,    22, 0.4070, 0.4277
