Tag(M3),Date,Time,Plot_No,Rec_No,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux_V,PAR,Tsoil,Tair,Msoil
Zero
Zero
Zero
Zero
Zero
Start
M5,18/07/22,07:48:02,     1,  3328,   436,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     0,     1, 0.0000, 0.0000
M5,18/07/22,07:48:03,     1,  3329,   437,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     1,     2, 0.0000, 0.0000
M5,18/07/22,07:48:04,     1,  3330,   437,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     2,     3, 0.0000, 0.0000
M5,18/07/22,07:48:05,     1,  3331,   438,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     2,     4, 0.0000, 0.0000
M5,18/07/22,07:48:06,     1,  3332,   438,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     3,     5, 0.0000, 0.0000
M5,18/07/22,07:48:07,     1,  3333,   438,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     3,     6, 0.0000, 0.0000
M5,18/07/22,07:48:08,     1,  3334,   438,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.9, 20,     3,     7, 0.0000, 0.0000
M5,18/07/22,07:48:09,     1,  3335,   439,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.5, 20,     3,     8, 0.0000, 0.0000
M5,18/07/22,07:48:10,     1,  3336,   439,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.5, 20,     4,     9, 0.0000, 0.0000
M5,18/07/22,07:48:11,     1,  3337,   439,  991.1, 316, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.5, 25,     4,    10, 0.0000, 0.0000
M5,18/07/22,07:48:12,     1,  3338,   440,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.6, 0.5, 25,     4,    11, 0.0000, 0.0000
M5,18/07/22,07:48:13,     1,  3339,   440,  991.1, 315, 0.0, 0.0,20.7,  0, 0.0000,     0,21.5,21.7, 0.5, 25,     4,    12, 0.0000, 0.0000
