Tag(M3),Date,Time,Plot_No,Rec_No,CO2,Pressure,Flow,H2O,Tsen,O2,Error,Aux_V,PAR,Tsoil,Tair,Msoil
Zero
Zero
Start
M5,13/07/22,14:54:52,     1,   561, 12040,  986.2, 306, 0.0, 0.0,17.7,  0, 0.0000,     0,32.4,32.8, 1.7, 20, -1344,     1, 0.0000, 0.0000
M5,13/07/22,14:54:53,     1,   562, 10309,  986.2, 305, 0.0, 0.0,17.8,  0, 0.0000,     0,32.4,32.8, 1.7, 20, -3076,     2, 0.0000, 0.0000
M5,13/07/22,14:54:54,     1,   563,  8639,  986.3, 306, 0.0, 0.0,18.0,  0, 0.0000,     0,32.4,32.8, 1.7, 20, -4745,     3, 0.0000, 0.0000
M5,13/07/22,14:54:55,     1,   564,  7250,  986.2, 306, 0.0, 0.0,18.1,  0, 0.0000,     0,32.4,32.8, 1.7, 20, -6134,     4, 0.0000, 0.0000
M5,13/07/22,14:54:56,     1,   565,  5907,  986.3, 306, 0.0, 0.0,18.3,  0, 0.0000,     0,32.4,32.7, 1.7, 20, -7478,     5, 0.0000, 0.0000
M5,13/07/22,14:54:57,     1,   566,  4830,  986.3, 306, 0.0, 0.0,18.5,  0, 0.0000,     0,32.4,32.7, 1.7, 20, -8554,     6, 0.0000, 0.0000
M5,13/07/22,14:54:58,     1,   567,  4215,  986.3, 306, 0.0, 0.0,18.7,  0, 0.0000,     0,32.4,32.7, 0.0, 20, -9170,     7, 0.0000, 0.0000
M5,13/07/22,14:54:59,     1,   568,  3895,  986.3, 306, 0.0, 0.0,18.8,  0, 0.0000,     0,32.4,32.7, 0.0, 20, -9490,     8, 0.0000, 0.0000
M5,13/07/22,14:55:00,     1,   569,  3728,  986.2, 306, 0.0, 0.0,19.0,  0, 0.0000,     0,32.4,32.7, 0.0, 20, -9656,     9, 0.0000, 0.0000
M5,13/07/22,14:55:01,     1,   570,  3589,  986.2, 306, 0.0, 0.0,19.0,  0, 0.0000,     0,32.4,32.7, 0.0, 25, -9795,    10, 0.0000, 0.0000
M5,13/07/22,14:55:02,     1,   571,  3469,  986.3, 306, 0.0, 0.0,19.1,  0, 0.0000,     0,32.4,32.7, 0.0, 25, -9916,    11, 0.0000, 0.0000
M5,13/07/22,14:55:03,     1,   572,  3353,  986.3, 306, 0.0, 0.0,19.1,  0, 0.0000,     0,32.4,32.7, 0.0, 25,-10032,    12, 0.0000, 0.0000
M5,13/07/22,14:55:04,     1,   573,  3241,  986.2, 306, 0.0, 0.0,19.2, 21, 0.0000,     0,32.4,32.7, 0.0, 25,-10144,    13,-99.0000,-99.0000
M5,13/07/22,14:55:05,     1,   574,  3142,  986.3, 306, 0.0, 0.0,19.2, 21, 0.0000,     0,32.4,32.7, 0.0, 25,-10243,    14,-99.0000,-99.0000
A5,13/07/22,14:55:05,     1,   574,  3142,  986.3, 306, 0.0, 0.0,19.2, 21, 0.0000,     0,32.4,32.7, 0.0, 25,-10243,    14,-99.0000,-99.0000
End
Start
M5,13/07/22,14:55:48,     1,   616,   484,  986.3, 307, 0.0, 0.0,19.7,  0, 0.0000,     0,32.1,32.3, 1.7, 20,   -18,     1, 0.0000, 0.0000
M5,13/07/22,14:55:49,     1,   617,   470,  986.3, 307, 0.0, 0.0,19.7,  0, 0.0000,     0,32.1,32.3, 1.7, 20,   -32,     2, 0.0000, 0.0000
M5,13/07/22,14:55:50,     1,   618,   458,  986.3, 307, 0.0, 0.0,19.7,  0, 0.0000,     0,32.1,32.3, 1.7, 20,   -44,     3, 0.0000, 0.0000
M5,13/07/22,14:55:51,     1,   619,   448,  986.3, 307, 0.0, 0.0,19.7,  0, 0.0000,     0,32.1,32.3, 1.7, 20,   -54,     4, 0.0000, 0.0000
M5,13/07/22,14:55:52,     1,   620,   444,  986.3, 307, 0.0, 0.0,19.7,  0, 0.0000,     0,32.1,32.3, 1.5, 20,   -58,     5, 0.0000, 0.0000
